pt_date,pd_segment,tenor,odr_loan
2023-12-31,Digital_KPL,99,0
2023-12-31,Digital_KPL,26,0
2023-12-31,Digital_EML,12,0
2023-12-31,Digital_KPL,152,0
2023-12-31,Digital_KPL,42,0
2023-12-31,Digital_EML,29,0
2023-12-31,Digital_KPL,109,0
2023-12-31,Digital_KPL,176,0
2023-12-31,Digital_KPL,95,0
2023-12-31,Digital_KPL,116,0
2023-12-31,Digital_KPL,103,0
2023-12-31,Digital_RCL,2,0.000020781811758349094
2023-12-31,Digital_EML,48,0
2023-12-31,Digital_AKL,6,0.00036053977955567766
2023-12-31,Digital_RCL,1,0
2023-12-31,Digital_SPL,18,0.02144686299615877
2023-12-31,Digital_SPL,24,0.04492171925254512
2023-12-31,Digital_KPL,80,0
2023-12-31,Digital_SPL,12,0.07101976589449831
2023-12-31,Digital_KPL,108,0
2023-12-31,Digital_SPL,6,0.06658618782620718
2023-12-31,Digital_KPL,75,0
2023-12-31,Digital_EAL,6,0.0004240605427974948
2023-12-31,Digital_EML,26,0
2023-12-31,Digital_KPL,31,0
2023-12-31,Digital_KPL,118,0
2023-12-31,Digital_KPL,141,0
2023-12-31,Digital_KPL,62,0
2023-12-31,Digital_KPL,98,0
2023-12-31,Digital_EML,25,0
2023-12-31,Digital_KPL,72,0
2023-12-31,Digital_KPL,35,0
2023-12-31,Digital_KPL,70,0
2023-12-31,Digital_KPL,164,0
2023-12-31,Digital_KPL,105,0
2023-12-31,Digital_KPL,47,0
2023-12-31,Digital_KPL,19,0
2023-09-30,Digital_BCL,6,0.08839289333243261
2023-09-30,Digital_KPL,37,0
2023-09-30,Digital_SPL,1,0.04320271310882402
2023-09-30,Digital_KPL,109,0
2023-09-30,Digital_KPL,34,0
2023-09-30,Digital_AKL,3,0.00010310695628265053
2023-09-30,Digital_KPL,154,0
2023-09-30,Digital_KPL,165,0
2023-09-30,Digital_KPL,75,0
2023-09-30,Digital_EML,29,0
2023-09-30,Digital_SPL,3,0.044285516220165175
2023-09-30,Digital_KPL,156,0
2023-09-30,Digital_KPL,14,0
2023-09-30,Digital_KPL,25,0
2023-09-30,Digital_SPL,12,0.0764905138683837
2023-09-30,Digital_KPL,119,0
2023-09-30,Digital_KPL,86,0
2023-09-30,Digital_KPL,42,0
2023-09-30,Digital_KPL,99,0
2023-09-30,Digital_KPL,108,0
2023-09-30,Digital_KPL,132,0
2023-09-30,Digital_KPL,46,0
2023-09-30,Digital_KPL,174,0
2023-09-30,Digital_KPL,84,0
2023-09-30,Digital_KPL,143,0
2023-09-30,Digital_KPL,43,0
2023-09-30,Digital_KPL,97,0
2023-09-30,Digital_KPL,50,0
2023-09-30,Digital_KPL,31,0
2023-09-30,Digital_KPL,179,0
2023-09-30,Digital_KPL,94,0
2023-09-30,Digital_KPL,115,0
