pt_date;pd_segment;tenor;odr_loan
30/11/2023;Digital_EAL;4;0.00004972353713353753
30/11/2023;Digital_KPL;91;0
30/11/2023;Digital_KPL;140;0
30/11/2023;Digital_APL;3;0
30/11/2023;Digital_KPL;100;0
30/11/2023;Digital_KPL;53;0
30/11/2023;Digital_SPL;18;0.004565949432110039
30/11/2023;Digital_SCL;3;0.017770089636735337
30/11/2023;Digital_AKL;1;0
30/11/2023;Digital_AKL;9;0.0009223674096848578
30/11/2023;Digital_EML;26;0
30/11/2023;Digital_EML;36;0
30/11/2023;Digital_KPL;141;0
30/11/2023;Digital_KPL;57;0
30/11/2023;Digital_UDL;12;0
30/11/2023;Digital_KPL;74;0
30/11/2023;Digital_KPL;153;0
30/11/2023;Digital_KPL;62;0
30/11/2023;Digital_KPL;17;0
30/11/2023;Digital_KPL;61;0
30/11/2023;Digital_UDL;6;0
30/11/2023;Digital_KPL;58;0
30/11/2023;Digital_KPL;177;0
30/11/2023;Digital_EML;21;0
30/11/2023;Digital_KPL;30;0
30/11/2023;Digital_EML;29;0
30/11/2023;Digital_KPL;79;0
30/11/2023;Digital_KPL;32;0
30/11/2023;Digital_KPL;24;0
30/11/2023;Digital_KPL;22;0
30/11/2023;Digital_EML;28;0
30/11/2023;Digital_KPL;68;0
30/11/2023;Digital_EML;12;0
30/11/2023;Digital_KPL;95;0
30/11/2023;Digital_KPL;96;0
30/11/2023;Digital_KPL;59;0
30/11/2023;Digital_KPL;46;0
30/11/2023;Digital_KPL;80;0
30/11/2023;Digital_KPL;36;0
31/12/2023;Digital_KPL;100;0
31/12/2023;Digital_KPL;12;0
31/12/2023;Digital_APL;3;0
31/12/2023;Digital_RCL;1;0
31/12/2023;Digital_PYL;6;0
31/12/2023;Digital_KPL;144;0
31/12/2023;Digital_KPL;21;0
31/12/2023;Digital_SCL;12;0.05463598438971875
31/12/2023;Digital_PYL;24;0.013333333333333334
31/12/2023;Digital_AKL;3;0.0002801512816921137
31/12/2023;Digital_KPL;19;0
31/12/2023;Digital_KPL;55;0
31/12/2023;Digital_RCL;4;0.0000774773378786705
31/12/2023;Digital_EML;23;0
31/12/2023;Digital_KPL;32;0
31/12/2023;Digital_BCL;3;0.028507587854837042
31/12/2023;Digital_EAL;6;0.0001712552192066806
31/12/2023;Digital_KPL;13;0
31/12/2023;Digital_SPL;6;0.03260006567349902
31/12/2023;Digital_KPL;56;0
31/12/2023;Digital_KPL;177;0
31/12/2023;Digital_KPL;54;0
31/12/2023;Digital_KPL;156;0
31/12/2023;Digital_KPL;152;0
31/12/2023;Digital_KPL;47;0
31/12/2023;Digital_KPL;97;0
31/12/2023;Digital_KPL;81;0
31/12/2023;Digital_KPL;30;0
31/12/2023;Digital_EML;36;0
31/12/2023;Digital_KPL;33;0
31/12/2023;Digital_KPL;132;0
31/12/2023;Digital_BCL;12;0.05422218892532911
31/12/2023;Digital_KPL;59;0
31/12/2023;Digital_EML;25;0
31/12/2023;Digital_EML;60;0
31/12/2023;Digital_AKL;2;0
31/12/2023;Digital_SPL;1;0.02689837252447328
31/12/2023;Digital_KPL;25;0
31/12/2023;Digital_BCL;6;0.04561314622706911
31/12/2023;Digital_KPL;60;0
31/12/2023;Digital_KPL;34;0
31/12/2023;Digital_SCL;3;0.014611745059838576
31/12/2023;Digital_RCL;3;0.000047961170636252887
31/12/2023;Digital_EML;24;0
31/12/2023;Digital_KPL;115;0
31/12/2023;Digital_KPL;69;0
31/12/2023;Digital_PYL;18;0
31/12/2023;Digital_KPL;128;0
31/12/2023;Digital_EAL;4;0.000018001638149071566
31/12/2023;Digital_KPL;95;0
31/12/2023;Digital_KPL;101;0
31/12/2023;Digital_EML;26;0
