scenario,product,tenor,period,bucket
BASE,Digital_KPL,108,5,1
BASE,Digital_KPL,108,5,2
BASE,Digital_KPL,108,5,3
BASE,Digital_KPL,108,5,4
BASE,Digital_KPL,108,5,5
BASE,Digital_KPL,108,6,1
BASE,Digital_KPL,108,6,2
BASE,Digital_KPL,108,6,3
BASE,Digital_KPL,108,6,4
BASE,Digital_KPL,108,6,5
BASE,Digital_KPL,108,7,1
BASE,Digital_KPL,108,7,2
BASE,Digital_KPL,108,7,3
BASE,Digital_KPL,108,7,4
BASE,Digital_KPL,108,7,5
BASE,Digital_KPL,108,8,1
BASE,Digital_KPL,108,8,2
BASE,Digital_KPL,108,8,3
BASE,Digital_KPL,108,8,4
BASE,Digital_KPL,108,8,5
BASE,Digital_KPL,108,9,1
BASE,Digital_KPL,108,9,2
BASE,Digital_KPL,108,9,3
BASE,Digital_KPL,108,9,4
BASE,Digital_KPL,108,9,5
BASE,Digital_KPL,108,10,1
BASE,Digital_KPL,108,10,2
BASE,Digital_KPL,108,10,3
BASE,Digital_KPL,108,10,4
BASE,Digital_KPL,108,10,5
BASE,Digital_KPL,108,11,1
BASE,Digital_KPL,108,11,2
BASE,Digital_KPL,108,11,3
BASE,Digital_KPL,108,11,4
BASE,Digital_KPL,108,11,5
BASE,Digital_KPL,108,12,1
BASE,Digital_KPL,108,12,2
BASE,Digital_KPL,108,12,3
BASE,Digital_KPL,108,12,4
BASE,Digital_KPL,108,12,5
BASE,Digital_KPL,108,13,1
BASE,Digital_KPL,108,13,2
BASE,Digital_KPL,108,13,3
BASE,Digital_KPL,108,13,4
BASE,Digital_KPL,108,13,5
BASE,Digital_KPL,108,14,1
BASE,Digital_KPL,108,14,2
BASE,Digital_KPL,108,14,3
BASE,Digital_KPL,108,14,4
BASE,Digital_KPL,108,14,5
BASE,Digital_KPL,108,15,1
BASE,Digital_KPL,108,15,2
BASE,Digital_KPL,108,15,3
BASE,Digital_KPL,108,15,4
BASE,Digital_KPL,108,15,5
BASE,Digital_KPL,108,16,1
BASE,Digital_KPL,108,16,2
BASE,Digital_KPL,108,16,3
BASE,Digital_KPL,108,16,4
BASE,Digital_KPL,108,16,5
BASE,Digital_KPL,108,17,1
BASE,Digital_KPL,108,17,2
BASE,Digital_KPL,108,17,3
BASE,Digital_KPL,108,17,4
BASE,Digital_KPL,108,17,5
BASE,Digital_KPL,108,18,1
BASE,Digital_KPL,108,18,2
BASE,Digital_KPL,108,18,3
BASE,Digital_KPL,108,18,4
BASE,Digital_KPL,108,18,5
BASE,Digital_KPL,108,19,1
BASE,Digital_KPL,108,19,2
BASE,Digital_KPL,108,19,3
BASE,Digital_KPL,108,19,4
BASE,Digital_KPL,108,19,5
BASE,Digital_KPL,108,20,1
BASE,Digital_KPL,108,20,2
BASE,Digital_KPL,108,20,3
BASE,Digital_KPL,108,20,4
BASE,Digital_KPL,108,20,5
BASE,Digital_KPL,108,21,1
BASE,Digital_KPL,108,21,2
BASE,Digital_KPL,108,21,3
BASE,Digital_KPL,108,21,4
BASE,Digital_KPL,108,21,5
BASE,Digital_KPL,108,22,1
BASE,Digital_KPL,108,22,2
BASE,Digital_KPL,108,22,3
BASE,Digital_KPL,108,22,4
BASE,Digital_KPL,108,22,5
BASE,Digital_KPL,108,23,1
BASE,Digital_KPL,108,23,2
BASE,Digital_KPL,108,23,3
BASE,Digital_KPL,108,23,4
BASE,Digital_KPL,108,23,5
BASE,Digital_KPL,108,24,1
BASE,Digital_KPL,108,24,2
BASE,Digital_KPL,108,24,3
BASE,Digital_KPL,108,24,4
BASE,Digital_KPL,108,24,5
BASE,Digital_KPL,108,25,1
BASE,Digital_KPL,108,25,2
BASE,Digital_KPL,108,25,3
BASE,Digital_KPL,108,25,4
BASE,Digital_KPL,108,25,5
BASE,Digital_KPL,108,26,1
BASE,Digital_KPL,108,26,2
BASE,Digital_KPL,108,26,3
BASE,Digital_KPL,108,26,4
BASE,Digital_KPL,108,26,5
BASE,Digital_KPL,108,27,1
BASE,Digital_KPL,108,27,2
BASE,Digital_KPL,108,27,3
BASE,Digital_KPL,108,27,4
BASE,Digital_KPL,108,27,5
BASE,Digital_KPL,108,28,1
BASE,Digital_KPL,108,28,2
BASE,Digital_KPL,108,28,3
BASE,Digital_KPL,108,28,4
BASE,Digital_KPL,108,28,5
BASE,Digital_KPL,108,29,1
BASE,Digital_KPL,108,29,2
BASE,Digital_KPL,108,29,3
BASE,Digital_KPL,108,29,4
BASE,Digital_KPL,108,29,5
BASE,Digital_KPL,108,30,1
BASE,Digital_KPL,108,30,2
BASE,Digital_KPL,108,30,3
BASE,Digital_KPL,108,30,4
BASE,Digital_KPL,108,30,5
BASE,Digital_KPL,108,31,1
BASE,Digital_KPL,108,31,2
BASE,Digital_KPL,108,31,3
BASE,Digital_KPL,108,31,4
BASE,Digital_KPL,108,31,5
BASE,Digital_KPL,108,32,1
BASE,Digital_KPL,108,32,2
BASE,Digital_KPL,108,32,3
BASE,Digital_KPL,108,32,4
BASE,Digital_KPL,108,32,5
BASE,Digital_KPL,108,33,1
BASE,Digital_KPL,108,33,2
BASE,Digital_KPL,108,33,3
BASE,Digital_KPL,108,33,4
BASE,Digital_KPL,108,33,5
BASE,Digital_KPL,108,34,1
BASE,Digital_KPL,108,34,2
BASE,Digital_KPL,108,34,3
BASE,Digital_KPL,108,34,4
BASE,Digital_KPL,108,34,5
BASE,Digital_KPL,108,35,1
BASE,Digital_KPL,108,35,2
BASE,Digital_KPL,108,35,3
BASE,Digital_KPL,108,35,4
BASE,Digital_KPL,108,35,5
BASE,Digital_KPL,108,36,1
BASE,Digital_KPL,108,36,2
BASE,Digital_KPL,108,36,3
BASE,Digital_KPL,108,36,4
BASE,Digital_KPL,108,36,5
BASE,Digital_KPL,109,1,1
BASE,Digital_KPL,109,1,2
BASE,Digital_KPL,109,1,3
BASE,Digital_KPL,109,1,4
BASE,Digital_KPL,109,1,5
BASE,Digital_KPL,109,2,1
BASE,Digital_KPL,109,2,2
BASE,Digital_KPL,109,2,3
BASE,Digital_KPL,109,2,4
BASE,Digital_KPL,109,2,5
BASE,Digital_KPL,109,3,1
BASE,Digital_KPL,109,3,2
BASE,Digital_KPL,109,3,3
BASE,Digital_KPL,109,3,4
BASE,Digital_KPL,109,3,5
BASE,Digital_KPL,109,4,1
BASE,Digital_KPL,109,4,2
BASE,Digital_KPL,109,4,3
BASE,Digital_KPL,109,4,4
BASE,Digital_KPL,109,4,5
BASE,Digital_KPL,109,5,1
BASE,Digital_KPL,109,5,2
BASE,Digital_KPL,109,5,3
BASE,Digital_KPL,109,5,4
BASE,Digital_KPL,109,5,5
BASE,Digital_KPL,109,6,1
BASE,Digital_KPL,109,6,2
BASE,Digital_KPL,109,6,3
BASE,Digital_KPL,109,6,4
BASE,Digital_KPL,109,6,5
BASE,Digital_KPL,109,7,1
BASE,Digital_KPL,109,7,2
BASE,Digital_KPL,109,7,3
BASE,Digital_KPL,109,7,4
BASE,Digital_KPL,109,7,5
BASE,Digital_KPL,109,8,1
BASE,Digital_KPL,109,8,2
BASE,Digital_KPL,109,8,3
BASE,Digital_KPL,109,8,4
BASE,Digital_KPL,109,8,5
BASE,Digital_KPL,109,9,1
BASE,Digital_KPL,109,9,2
BASE,Digital_KPL,109,9,3
BASE,Digital_KPL,109,9,4
BASE,Digital_KPL,109,9,5
BASE,Digital_KPL,109,10,1
BASE,Digital_KPL,109,10,2
BASE,Digital_KPL,109,10,3
BASE,Digital_KPL,109,10,4
BASE,Digital_KPL,109,10,5
BASE,Digital_KPL,109,11,1
BASE,Digital_KPL,109,11,2
BASE,Digital_KPL,109,11,3
BASE,Digital_KPL,109,11,4
BASE,Digital_KPL,109,11,5
BASE,Digital_KPL,109,12,1
BASE,Digital_KPL,109,12,2
BASE,Digital_KPL,109,12,3
BASE,Digital_KPL,109,12,4
BASE,Digital_KPL,109,12,5
BASE,Digital_KPL,109,13,1
BASE,Digital_KPL,109,13,2
BASE,Digital_KPL,109,13,3
BASE,Digital_KPL,109,13,4
BASE,Digital_KPL,109,13,5
BASE,Digital_KPL,109,14,1
BASE,Digital_KPL,109,14,2
BASE,Digital_KPL,109,14,3
BASE,Digital_KPL,109,14,4
BASE,Digital_KPL,109,14,5
BASE,Digital_KPL,109,15,1
BASE,Digital_KPL,109,15,2
BASE,Digital_KPL,109,15,3
BASE,Digital_KPL,109,15,4
BASE,Digital_KPL,109,15,5
BASE,Digital_KPL,109,16,1
BASE,Digital_KPL,109,16,2
BASE,Digital_KPL,109,16,3
BASE,Digital_KPL,109,16,4
BASE,Digital_KPL,109,16,5
BASE,Digital_KPL,109,17,1
BASE,Digital_KPL,109,17,2
BASE,Digital_KPL,109,17,3
BASE,Digital_KPL,109,17,4
BASE,Digital_KPL,109,17,5
BASE,Digital_KPL,109,18,1
BASE,Digital_KPL,109,18,2
BASE,Digital_KPL,109,18,3
BASE,Digital_KPL,109,18,4
BASE,Digital_KPL,109,18,5
BASE,Digital_KPL,109,19,1
BASE,Digital_KPL,109,19,2
BASE,Digital_KPL,109,19,3
BASE,Digital_KPL,109,19,4
BASE,Digital_KPL,109,19,5
BASE,Digital_KPL,109,20,1
BASE,Digital_KPL,109,20,2
BASE,Digital_KPL,109,20,3
BASE,Digital_KPL,109,20,4
BASE,Digital_KPL,109,20,5
BASE,Digital_KPL,109,21,1
BASE,Digital_KPL,109,21,2
BASE,Digital_KPL,109,21,3
BASE,Digital_KPL,109,21,4
BASE,Digital_KPL,109,21,5
BASE,Digital_KPL,109,22,1
BASE,Digital_KPL,109,22,2
BASE,Digital_KPL,109,22,3
BASE,Digital_KPL,109,22,4
BASE,Digital_KPL,109,22,5
BASE,Digital_KPL,109,23,1
BASE,Digital_KPL,109,23,2
BASE,Digital_KPL,109,23,3
BASE,Digital_KPL,109,23,4
BASE,Digital_KPL,109,23,5
BASE,Digital_KPL,109,24,1
BASE,Digital_KPL,109,24,2
BASE,Digital_KPL,109,24,3
BASE,Digital_KPL,109,24,4
BASE,Digital_KPL,109,24,5
BASE,Digital_KPL,109,25,1
BASE,Digital_KPL,109,25,2
BASE,Digital_KPL,109,25,3
BASE,Digital_KPL,109,25,4
BASE,Digital_KPL,109,25,5
BASE,Digital_KPL,109,26,1
BASE,Digital_KPL,109,26,2
BASE,Digital_KPL,109,26,3
BASE,Digital_KPL,109,26,4
BASE,Digital_KPL,109,26,5
BASE,Digital_KPL,109,27,1
BASE,Digital_KPL,109,27,2
BASE,Digital_KPL,109,27,3
BASE,Digital_KPL,109,27,4
BASE,Digital_KPL,109,27,5
BASE,Digital_KPL,109,28,1
BASE,Digital_KPL,109,28,2
BASE,Digital_KPL,109,28,3
BASE,Digital_KPL,109,28,4
BASE,Digital_KPL,109,28,5
BASE,Digital_KPL,109,29,1
BASE,Digital_KPL,109,29,2
BASE,Digital_KPL,109,29,3
BASE,Digital_KPL,109,29,4
BASE,Digital_KPL,109,29,5
BASE,Digital_KPL,109,30,1
BASE,Digital_KPL,109,30,2
BASE,Digital_KPL,109,30,3
BASE,Digital_KPL,109,30,4
BASE,Digital_KPL,109,30,5
BASE,Digital_KPL,109,31,1
BASE,Digital_KPL,109,31,2
BASE,Digital_KPL,109,31,3
BASE,Digital_KPL,109,31,4
BASE,Digital_KPL,109,31,5
BASE,Digital_KPL,109,32,1
BASE,Digital_KPL,109,32,2
BASE,Digital_KPL,109,32,3
BASE,Digital_KPL,109,32,4
BASE,Digital_KPL,109,32,5
BASE,Digital_KPL,109,33,1
BASE,Digital_KPL,109,33,2
BASE,Digital_KPL,109,33,3
BASE,Digital_KPL,109,33,4
BASE,Digital_KPL,109,33,5
BASE,Digital_KPL,109,34,1
BASE,Digital_KPL,109,34,2
BASE,Digital_KPL,109,34,3
BASE,Digital_KPL,109,34,4
BASE,Digital_KPL,109,34,5
BASE,Digital_KPL,109,35,1
BASE,Digital_KPL,109,35,2
BASE,Digital_KPL,109,35,3
BASE,Digital_KPL,109,35,4
BASE,Digital_KPL,109,35,5
BASE,Digital_KPL,109,36,1
BASE,Digital_KPL,109,36,2
BASE,Digital_KPL,109,36,3
BASE,Digital_KPL,109,36,4
BASE,Digital_KPL,109,36,5
BASE,Digital_KPL,115,1,1
BASE,Digital_KPL,115,1,2
BASE,Digital_KPL,115,1,3
BASE,Digital_KPL,115,1,4
BASE,Digital_KPL,115,1,5
BASE,Digital_KPL,115,2,1
BASE,Digital_KPL,115,2,2
BASE,Digital_KPL,115,2,3
BASE,Digital_KPL,115,2,4
BASE,Digital_KPL,115,2,5
BASE,Digital_KPL,115,3,1
BASE,Digital_KPL,115,3,2
BASE,Digital_KPL,115,3,3
BASE,Digital_KPL,115,3,4
BASE,Digital_KPL,115,3,5
BASE,Digital_KPL,115,4,1
BASE,Digital_KPL,115,4,2
BASE,Digital_KPL,115,4,3
BASE,Digital_KPL,115,4,4
BASE,Digital_KPL,115,4,5
BASE,Digital_KPL,115,5,1
BASE,Digital_KPL,115,5,2
BASE,Digital_KPL,115,5,3
BASE,Digital_KPL,115,5,4
BASE,Digital_KPL,115,5,5
BASE,Digital_KPL,115,6,1
BASE,Digital_KPL,115,6,2
BASE,Digital_KPL,115,6,3
BASE,Digital_KPL,115,6,4
BASE,Digital_KPL,115,6,5
BASE,Digital_KPL,115,7,1
BASE,Digital_KPL,115,7,2
BASE,Digital_KPL,115,7,3
BASE,Digital_KPL,115,7,4
BASE,Digital_KPL,115,7,5
BASE,Digital_KPL,115,8,1
BASE,Digital_KPL,115,8,2
BASE,Digital_KPL,115,8,3
BASE,Digital_KPL,115,8,4
BASE,Digital_KPL,115,8,5
BASE,Digital_KPL,115,9,1
BASE,Digital_KPL,115,9,2
BASE,Digital_KPL,115,9,3
BASE,Digital_KPL,115,9,4
BASE,Digital_KPL,115,9,5
BASE,Digital_KPL,115,10,1
BASE,Digital_KPL,115,10,2
BASE,Digital_KPL,115,10,3
BASE,Digital_KPL,115,10,4
BASE,Digital_KPL,115,10,5
BASE,Digital_KPL,115,11,1
BASE,Digital_KPL,115,11,2
BASE,Digital_KPL,115,11,3
BASE,Digital_KPL,115,11,4
BASE,Digital_KPL,115,11,5
BASE,Digital_KPL,115,12,1
BASE,Digital_KPL,115,12,2
BASE,Digital_KPL,115,12,3
BASE,Digital_KPL,115,12,4
BASE,Digital_KPL,115,12,5
BASE,Digital_KPL,115,13,1
BASE,Digital_KPL,115,13,2
BASE,Digital_KPL,115,13,3
BASE,Digital_KPL,115,13,4
BASE,Digital_KPL,115,13,5
BASE,Digital_KPL,115,14,1
BASE,Digital_KPL,115,14,2
BASE,Digital_KPL,115,14,3
BASE,Digital_KPL,115,14,4
BASE,Digital_KPL,115,14,5
BASE,Digital_KPL,115,15,1
BASE,Digital_KPL,115,15,2
BASE,Digital_KPL,115,15,3
BASE,Digital_KPL,115,15,4
BASE,Digital_KPL,115,15,5
BASE,Digital_KPL,115,16,1
BASE,Digital_KPL,115,16,2
BASE,Digital_KPL,115,16,3
BASE,Digital_KPL,115,16,4
BASE,Digital_KPL,115,16,5
BASE,Digital_KPL,115,17,1
BASE,Digital_KPL,115,17,2
BASE,Digital_KPL,115,17,3
BASE,Digital_KPL,115,17,4
BASE,Digital_KPL,115,17,5
BASE,Digital_KPL,115,18,1
BASE,Digital_KPL,115,18,2
BASE,Digital_KPL,115,18,3
BASE,Digital_KPL,115,18,4
BASE,Digital_KPL,115,18,5
BASE,Digital_KPL,115,19,1
BASE,Digital_KPL,115,19,2
BASE,Digital_KPL,115,19,3
BASE,Digital_KPL,115,19,4
BASE,Digital_KPL,115,19,5
BASE,Digital_KPL,115,20,1
BASE,Digital_KPL,115,20,2
BASE,Digital_KPL,115,20,3
BASE,Digital_KPL,115,20,4
BASE,Digital_KPL,115,20,5
BASE,Digital_KPL,115,21,1
BASE,Digital_KPL,115,21,2
BASE,Digital_KPL,115,21,3
BASE,Digital_KPL,115,21,4
BASE,Digital_KPL,115,21,5
BASE,Digital_KPL,115,22,1
BASE,Digital_KPL,115,22,2
BASE,Digital_KPL,115,22,3
BASE,Digital_KPL,115,22,4
BASE,Digital_KPL,115,22,5
BASE,Digital_KPL,115,23,1
BASE,Digital_KPL,115,23,2
BASE,Digital_KPL,115,23,3
BASE,Digital_KPL,115,23,4
BASE,Digital_KPL,115,23,5
BASE,Digital_KPL,115,24,1
BASE,Digital_KPL,115,24,2
BASE,Digital_KPL,115,24,3
BASE,Digital_KPL,115,24,4
BASE,Digital_KPL,115,24,5
BASE,Digital_KPL,115,25,1
BASE,Digital_KPL,115,25,2
BASE,Digital_KPL,115,25,3
BASE,Digital_KPL,115,25,4
BASE,Digital_KPL,115,25,5
BASE,Digital_KPL,115,26,1
BASE,Digital_KPL,115,26,2
BASE,Digital_KPL,115,26,3
BASE,Digital_KPL,115,26,4
BASE,Digital_KPL,115,26,5
BASE,Digital_KPL,115,27,1
BASE,Digital_KPL,115,27,2
BASE,Digital_KPL,115,27,3
BASE,Digital_KPL,115,27,4
BASE,Digital_KPL,115,27,5
BASE,Digital_KPL,115,28,1
BASE,Digital_KPL,115,28,2
BASE,Digital_KPL,115,28,3
BASE,Digital_KPL,115,28,4
BASE,Digital_KPL,115,28,5
BASE,Digital_KPL,115,29,1
BASE,Digital_KPL,115,29,2
BASE,Digital_KPL,115,29,3
BASE,Digital_KPL,115,29,4
BASE,Digital_KPL,115,29,5
BASE,Digital_KPL,115,30,1
BASE,Digital_KPL,115,30,2
BASE,Digital_KPL,115,30,3
BASE,Digital_KPL,115,30,4
BASE,Digital_KPL,115,30,5
BASE,Digital_KPL,115,31,1
BASE,Digital_KPL,115,31,2
BASE,Digital_KPL,115,31,3
BASE,Digital_KPL,115,31,4
BASE,Digital_KPL,115,31,5
BASE,Digital_KPL,115,32,1
BASE,Digital_KPL,115,32,2
BASE,Digital_KPL,115,32,3
BASE,Digital_KPL,115,32,4
BASE,Digital_KPL,115,32,5
BASE,Digital_KPL,115,33,1
BASE,Digital_KPL,115,33,2
BASE,Digital_KPL,115,33,3
BASE,Digital_KPL,115,33,4
BASE,Digital_KPL,115,33,5
BASE,Digital_KPL,115,34,1
BASE,Digital_KPL,115,34,2
BASE,Digital_KPL,115,34,3
BASE,Digital_KPL,115,34,4
BASE,Digital_KPL,115,34,5
BASE,Digital_KPL,115,35,1
BASE,Digital_KPL,115,35,2
BASE,Digital_KPL,115,35,3
BASE,Digital_KPL,115,35,4
BASE,Digital_KPL,115,35,5
BASE,Digital_KPL,115,36,1
BASE,Digital_KPL,115,36,2
BASE,Digital_KPL,115,36,3
BASE,Digital_KPL,115,36,4
BASE,Digital_KPL,115,36,5
BASE,Digital_KPL,116,1,1
BASE,Digital_KPL,116,1,2
BASE,Digital_KPL,116,1,3
BASE,Digital_KPL,116,1,4
BASE,Digital_KPL,116,1,5
BASE,Digital_KPL,116,2,1
BASE,Digital_KPL,116,2,2
BASE,Digital_KPL,116,2,3
BASE,Digital_KPL,116,2,4
BASE,Digital_KPL,116,2,5
BASE,Digital_KPL,116,3,1
BASE,Digital_KPL,116,3,2
BASE,Digital_KPL,116,3,3
BASE,Digital_KPL,116,3,4
BASE,Digital_KPL,116,3,5
BASE,Digital_KPL,116,4,1
BASE,Digital_KPL,116,4,2
BASE,Digital_KPL,116,4,3
BASE,Digital_KPL,116,4,4
BASE,Digital_KPL,116,4,5
BASE,Digital_KPL,116,5,1
BASE,Digital_KPL,116,5,2
BASE,Digital_KPL,116,5,3
BASE,Digital_KPL,116,5,4
BASE,Digital_KPL,116,5,5
BASE,Digital_KPL,116,6,1
BASE,Digital_KPL,116,6,2
BASE,Digital_KPL,116,6,3
BASE,Digital_KPL,116,6,4
BASE,Digital_KPL,116,6,5
BASE,Digital_KPL,116,7,1
BASE,Digital_KPL,116,7,2
BASE,Digital_KPL,116,7,3
BASE,Digital_KPL,116,7,4
BASE,Digital_KPL,116,7,5
BASE,Digital_KPL,116,8,1
BASE,Digital_KPL,116,8,2
BASE,Digital_KPL,116,8,3
BASE,Digital_KPL,116,8,4
BASE,Digital_KPL,116,8,5
BASE,Digital_KPL,116,9,1
BASE,Digital_KPL,116,9,2
BASE,Digital_KPL,116,9,3
BASE,Digital_KPL,116,9,4
BASE,Digital_KPL,116,9,5
BASE,Digital_KPL,116,10,1
BASE,Digital_KPL,116,10,2
BASE,Digital_KPL,116,10,3
BASE,Digital_KPL,116,10,4
BASE,Digital_KPL,116,10,5
BASE,Digital_KPL,116,11,1
BASE,Digital_KPL,116,11,2
BASE,Digital_KPL,116,11,3
BASE,Digital_KPL,116,11,4
BASE,Digital_KPL,116,11,5
BASE,Digital_KPL,116,12,1
BASE,Digital_KPL,116,12,2
BASE,Digital_KPL,116,12,3
BASE,Digital_KPL,116,12,4
BASE,Digital_KPL,116,12,5
BASE,Digital_KPL,116,13,1
BASE,Digital_KPL,116,13,2
BASE,Digital_KPL,116,13,3
BASE,Digital_KPL,116,13,4
BASE,Digital_KPL,116,13,5
BASE,Digital_KPL,116,14,1
BASE,Digital_KPL,116,14,2
BASE,Digital_KPL,116,14,3
BASE,Digital_KPL,116,14,4
BASE,Digital_KPL,116,14,5
BASE,Digital_KPL,116,15,1
BASE,Digital_KPL,116,15,2
BASE,Digital_KPL,116,15,3
BASE,Digital_KPL,116,15,4
BASE,Digital_KPL,116,15,5
BASE,Digital_KPL,116,16,1
BASE,Digital_KPL,116,16,2
BASE,Digital_KPL,116,16,3
BASE,Digital_KPL,116,16,4
BASE,Digital_KPL,116,16,5
BASE,Digital_KPL,116,17,1
BASE,Digital_KPL,116,17,2
BASE,Digital_KPL,116,17,3
BASE,Digital_KPL,116,17,4
BASE,Digital_KPL,116,17,5
BASE,Digital_KPL,116,18,1
BASE,Digital_KPL,116,18,2
BASE,Digital_KPL,116,18,3
BASE,Digital_KPL,116,18,4
BASE,Digital_KPL,116,18,5
BASE,Digital_KPL,116,19,1
BASE,Digital_KPL,116,19,2
BASE,Digital_KPL,116,19,3
BASE,Digital_KPL,116,19,4
BASE,Digital_KPL,116,19,5
BASE,Digital_KPL,116,20,1
BASE,Digital_KPL,116,20,2
BASE,Digital_KPL,116,20,3
BASE,Digital_KPL,116,20,4
BASE,Digital_KPL,116,20,5
BASE,Digital_KPL,116,21,1
BASE,Digital_KPL,116,21,2
BASE,Digital_KPL,116,21,3
BASE,Digital_KPL,116,21,4
BASE,Digital_KPL,116,21,5
BASE,Digital_KPL,116,22,1
BASE,Digital_KPL,116,22,2
BASE,Digital_KPL,116,22,3
BASE,Digital_KPL,116,22,4
BASE,Digital_KPL,116,22,5
BASE,Digital_KPL,116,23,1
BASE,Digital_KPL,116,23,2
BASE,Digital_KPL,116,23,3
BASE,Digital_KPL,116,23,4
BASE,Digital_KPL,116,23,5
BASE,Digital_KPL,116,24,1
BASE,Digital_KPL,116,24,2
BASE,Digital_KPL,116,24,3
BASE,Digital_KPL,116,24,4
BASE,Digital_KPL,116,24,5
BASE,Digital_KPL,116,25,1
BASE,Digital_KPL,116,25,2
BASE,Digital_KPL,116,25,3
BASE,Digital_KPL,116,25,4
BASE,Digital_KPL,116,25,5
BASE,Digital_KPL,116,26,1
BASE,Digital_KPL,116,26,2
BASE,Digital_KPL,116,26,3
BASE,Digital_KPL,116,26,4
BASE,Digital_KPL,116,26,5
BASE,Digital_KPL,116,27,1
BASE,Digital_KPL,116,27,2
BASE,Digital_KPL,116,27,3
BASE,Digital_KPL,116,27,4
BASE,Digital_KPL,116,27,5
BASE,Digital_KPL,116,28,1
BASE,Digital_KPL,116,28,2
BASE,Digital_KPL,116,28,3
BASE,Digital_KPL,116,28,4
BASE,Digital_KPL,116,28,5
BASE,Digital_KPL,116,29,1
BASE,Digital_KPL,116,29,2
BASE,Digital_KPL,116,29,3
BASE,Digital_KPL,116,29,4
BASE,Digital_KPL,116,29,5
BASE,Digital_KPL,116,30,1
BASE,Digital_KPL,116,30,2
BASE,Digital_KPL,116,30,3
BASE,Digital_KPL,116,30,4
BASE,Digital_KPL,116,30,5
BASE,Digital_KPL,116,31,1
BASE,Digital_KPL,116,31,2
BASE,Digital_KPL,116,31,3
BASE,Digital_KPL,116,31,4
BASE,Digital_KPL,116,31,5
BASE,Digital_KPL,116,32,1
BASE,Digital_KPL,116,32,2
BASE,Digital_KPL,116,32,3
BASE,Digital_KPL,116,32,4
BASE,Digital_KPL,116,32,5
BASE,Digital_KPL,116,33,1
BASE,Digital_KPL,116,33,2
BASE,Digital_KPL,116,33,3
BASE,Digital_KPL,116,33,4
BASE,Digital_KPL,116,33,5
BASE,Digital_KPL,116,34,1
BASE,Digital_KPL,116,34,2
BASE,Digital_KPL,116,34,3
BASE,Digital_KPL,116,34,4
BASE,Digital_KPL,116,34,5
BASE,Digital_KPL,116,35,1
BASE,Digital_KPL,116,35,2
BASE,Digital_KPL,116,35,3
BASE,Digital_KPL,116,35,4
BASE,Digital_KPL,116,35,5
BASE,Digital_KPL,116,36,1
BASE,Digital_KPL,116,36,2
BASE,Digital_KPL,116,36,3
BASE,Digital_KPL,116,36,4
BASE,Digital_KPL,116,36,5
BASE,Digital_KPL,117,1,1
BASE,Digital_KPL,117,1,2
BASE,Digital_KPL,117,1,3
BASE,Digital_KPL,117,1,4
BASE,Digital_KPL,117,1,5
BASE,Digital_KPL,117,2,1
BASE,Digital_KPL,117,2,2
BASE,Digital_KPL,117,2,3
BASE,Digital_KPL,117,2,4
BASE,Digital_KPL,117,2,5
BASE,Digital_KPL,117,3,1
BASE,Digital_KPL,117,3,2
BASE,Digital_KPL,117,3,3
BASE,Digital_KPL,117,3,4
BASE,Digital_KPL,117,3,5
BASE,Digital_KPL,117,4,1
BASE,Digital_KPL,117,4,2
BASE,Digital_KPL,117,4,3
BASE,Digital_KPL,117,4,4
BASE,Digital_KPL,117,4,5
BASE,Digital_KPL,117,5,1
BASE,Digital_KPL,117,5,2
BASE,Digital_KPL,117,5,3
BASE,Digital_KPL,117,5,4
BASE,Digital_KPL,117,5,5
BASE,Digital_KPL,117,6,1
BASE,Digital_KPL,117,6,2
BASE,Digital_KPL,117,6,3
BASE,Digital_KPL,117,6,4
BASE,Digital_KPL,117,6,5
BASE,Digital_KPL,117,7,1
BASE,Digital_KPL,117,7,2
BASE,Digital_KPL,117,7,3
BASE,Digital_KPL,117,7,4
BASE,Digital_KPL,117,7,5
BASE,Digital_KPL,117,8,1
BASE,Digital_KPL,117,8,2
BASE,Digital_KPL,117,8,3
BASE,Digital_KPL,117,8,4
BASE,Digital_KPL,117,8,5
BASE,Digital_KPL,117,9,1
BASE,Digital_KPL,117,9,2
BASE,Digital_KPL,117,9,3
BASE,Digital_KPL,117,9,4
BASE,Digital_KPL,117,9,5
BASE,Digital_KPL,117,10,1
BASE,Digital_KPL,117,10,2
BASE,Digital_KPL,117,10,3
BASE,Digital_KPL,117,10,4
BASE,Digital_KPL,117,10,5
BASE,Digital_KPL,117,11,1
BASE,Digital_KPL,117,11,2
BASE,Digital_KPL,117,11,3
BASE,Digital_KPL,117,11,4
BASE,Digital_KPL,117,11,5
BASE,Digital_KPL,117,12,1
BASE,Digital_KPL,117,12,2
BASE,Digital_KPL,117,12,3
BASE,Digital_KPL,117,12,4
BASE,Digital_KPL,117,12,5
BASE,Digital_KPL,117,13,1
BASE,Digital_KPL,117,13,2
BASE,Digital_KPL,117,13,3
BASE,Digital_KPL,117,13,4
BASE,Digital_KPL,117,13,5
BASE,Digital_KPL,117,14,1
BASE,Digital_KPL,117,14,2
BASE,Digital_KPL,117,14,3
BASE,Digital_KPL,117,14,4
BASE,Digital_KPL,117,14,5
BASE,Digital_KPL,117,15,1
BASE,Digital_KPL,117,15,2
BASE,Digital_KPL,117,15,3
BASE,Digital_KPL,117,15,4
BASE,Digital_KPL,117,15,5
BASE,Digital_KPL,117,16,1
