2023/04/30,Digital_SPL,6,4
2023/04/30,Digital_SPL,6,5
2023/04/30,Digital_SPL,12,1
2023/04/30,Digital_SPL,12,2
2023/04/30,Digital_SPL,12,3
2023/04/30,Digital_SPL,12,4
2023/04/30,Digital_SPL,12,5
2023/05/31,Digital_SPL,3,1
2023/05/31,Digital_SPL,3,2
2023/05/31,Digital_SPL,3,3
2023/05/31,Digital_SPL,3,4
2023/05/31,Digital_SPL,3,5
2023/05/31,Digital_SPL,6,1
2023/05/31,Digital_SPL,6,2
2023/05/31,Digital_SPL,6,3
2023/05/31,Digital_SPL,6,4
2023/05/31,Digital_SPL,6,5
2023/05/31,Digital_SPL,12,1
2023/05/31,Digital_SPL,12,2
2023/05/31,Digital_SPL,12,3
2023/05/31,Digital_SPL,12,4
2023/05/31,Digital_SPL,12,5
2023/06/30,Digital_SPL,3,1
2023/06/30,Digital_SPL,3,2
2023/06/30,Digital_SPL,3,3
2023/06/30,Digital_SPL,3,4
2023/06/30,Digital_SPL,3,5
2023/06/30,Digital_SPL,6,1
2023/06/30,Digital_SPL,6,2
2023/06/30,Digital_SPL,6,3
2023/06/30,Digital_SPL,6,4
2023/06/30,Digital_SPL,6,5
2023/06/30,Digital_SPL,12,1
2023/06/30,Digital_SPL,12,2
2023/06/30,Digital_SPL,12,3
2023/06/30,Digital_SPL,12,4
2023/06/30,Digital_SPL,12,5
2023/07/31,Digital_SPL,3,1
2023/07/31,Digital_SPL,3,2
2023/07/31,Digital_SPL,3,3
2023/07/31,Digital_SPL,3,4
2023/07/31,Digital_SPL,3,5
2023/07/31,Digital_SPL,6,1
2023/07/31,Digital_SPL,6,2
2023/07/31,Digital_SPL,6,3
2023/07/31,Digital_SPL,6,4
2023/07/31,Digital_SPL,6,5
2023/07/31,Digital_SPL,12,1
2023/07/31,Digital_SPL,12,2
2023/07/31,Digital_SPL,12,3
2023/07/31,Digital_SPL,12,4
2023/07/31,Digital_SPL,12,5
2023/08/31,Digital_SPL,3,1
2023/08/31,Digital_SPL,3,2
2023/08/31,Digital_SPL,3,3
2023/08/31,Digital_SPL,3,4
2023/08/31,Digital_SPL,3,5
2023/08/31,Digital_SPL,6,1
2023/08/31,Digital_SPL,6,2
2023/08/31,Digital_SPL,6,3
2023/08/31,Digital_SPL,6,4
2023/08/31,Digital_SPL,6,5
2023/08/31,Digital_SPL,12,1
2023/08/31,Digital_SPL,12,2
2023/08/31,Digital_SPL,12,3
2023/08/31,Digital_SPL,12,4
2023/08/31,Digital_SPL,12,5
2023/09/30,Digital_SPL,3,1
2023/09/30,Digital_SPL,3,2
2023/09/30,Digital_SPL,3,3
2023/09/30,Digital_SPL,3,4
2023/09/30,Digital_SPL,3,5
2023/09/30,Digital_SPL,6,1
2023/09/30,Digital_SPL,6,2
2023/09/30,Digital_SPL,6,3
2023/09/30,Digital_SPL,6,4
2023/09/30,Digital_SPL,6,5
2023/09/30,Digital_SPL,12,1
2023/09/30,Digital_SPL,12,2
2023/09/30,Digital_SPL,12,3
2023/09/30,Digital_SPL,12,4
2023/09/30,Digital_SPL,12,5
2023/10/31,Digital_SPL,3,1
2023/10/31,Digital_SPL,3,2
2023/10/31,Digital_SPL,3,3
2023/10/31,Digital_SPL,3,4
2023/10/31,Digital_SPL,3,5
2023/10/31,Digital_SPL,6,1
2023/10/31,Digital_SPL,6,2
2023/10/31,Digital_SPL,6,3
2023/10/31,Digital_SPL,6,4
2023/10/31,Digital_SPL,6,5
2023/10/31,Digital_SPL,12,1
2023/10/31,Digital_SPL,12,2
2023/10/31,Digital_SPL,12,3
2023/10/31,Digital_SPL,12,4
2023/10/31,Digital_SPL,12,5
2023/11/30,Digital_SPL,3,1
2023/11/30,Digital_SPL,3,2
2023/11/30,Digital_SPL,3,3
2023/11/30,Digital_SPL,3,4
2023/11/30,Digital_SPL,3,5
2023/11/30,Digital_SPL,6,1
2023/11/30,Digital_SPL,6,2
2023/11/30,Digital_SPL,6,3
2023/11/30,Digital_SPL,6,4
2023/11/30,Digital_SPL,6,5
2023/11/30,Digital_SPL,12,1
2023/11/30,Digital_SPL,12,2
